,Unnamed: 0,PARENT
1612,"Malone Center for Engineering in Healthcare, Johns Hopkins Whiting School of Engineering, Baltimore, Maryland",Johns Hopkins University]US
1614,"UNC Blood Research Center, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina.",University of North Carolina]US
1615,"Section of Nephrology, Department of Medicine, Selzman Institute for Kidney Health, Baylor College of Medicine, Houston, Texas.",Baylor College of Medicine]US
1617,"Division of Hematology/Oncology/Transplantation, Department of Medicine, University of Minnesota, Minneapolis, Minnesota, USA.",University of Minnesota]US
1618,"Division of Genetic Medicine, Department of Medicine, Vanderbilt University Medical Center, Nashville, Tennessee.",Vanderbilt University]US
1619,"Department of Genetics, University of North Carolina, Chapel Hill, North Carolina.",University of North Carolina]US
1621,"Children's Mercy Hospital, Kansas City, Missouri.",University of Kansas]US
1624,"Department of Molecular Microbiology and Immunology,University of Missouri,Columbia,Missouri,USA",University of Missouri]US
1626,"Division of Nephrology, Tufts Medical Center, Boston, Massachusetts.",Tufts University]US
1628,"UTHSC Department of Pediatric Nephrology and Hypertension, Le Bonheur Children's Hospital, Memphis, Tennessee, USA.",University of Tennesse System]US
1630,"Division of Allergy, Immunology and Transplantation, National Institutes of Allergy and Infectious Diseases, National Institutes of Health, Bethesda, MD.",National Institutes of Health]US
1637,"Division of Pulmonary and Critical Care Medicine, Department of Medicine, Columbia University Irving Medical Center, New York, New York, USA.",Columbia University]US
1638,"Department of Laboratory Medicine and Pathology, Mayo Clinic, Scottsdale, Arizona.",Mayo Clinic]US
1640,"Leonard Davis Institute of Health Economics, University of Pennsylvania, Philadelphia, Pennsylvania, USA. Electronic address: marinas2@pennmedicine.upenn.edu.",University of Pennsylvania]US
1641,"Duke Clinical Research Institute, School of Medicine, Duke University, Durham, North Carolina. Electronic address: myles.wolf@duke.edu.",Duke University]US
1646,"Department of Medicine, Washington University, Saint Louis, Missouri.",Washington University in St. Louis]US
1650,"Division of Abdominal Transplantation, Department of Surgery and Population Health Sciences, Duke University School of Medicine, Durham, North Carolina, USA.",Duke University]US
1652,"Transplant Research Center, Renal Division, Brigham and Women's Hospital, Harvard Medical School, Boston, Massachusetts, USA.",Harvard University]US
1654,"Department of Surgery, Simmons Transplant Institute, Baylor University Medical Center, Dallas, TX.",Baylor University]US
1656,"Department of Medicine, Tulane University School of Medicine, New Orleans, LA.",Tulane University]US
1657,"Department of Medicine, Division of Nephrology, University of Nebraska Medical Center, Omaha, Nebraska, USA.",University of Nebraska]US
1658,"Center of Innovation for Complex Chronic Healthcare (CINCCH), Edward J. Hines VA Hospital, Hines, Illinois.",VA Health Systems Research]US
1661,"United Network for Organ Sharing, Richmond, Virginia, USA.",United Network for Organ Sharing]US
1663,"Department of Surgery, University of Michigan, Ann Arbor, Michigan.",University of Michigan]US
1666,"Division of Nephrology, Department of Medicine, University of California, San Francisco, California",University of California]US
1667,"Georgia Emerging Infections Program, Georgia Department of Public Health",Georgia Department of Public Health]US
1669,"Yale University School of Medicine, Department of Internal Medicine, New Haven, CT.",Yale University]US
1671,"Department of Internal Medicine, Division of Nephrology, University of Alabama at Birmingam, Birmingham, AL. Electronic address: jneyra@uabmc.edu.",University of Alabama]US
1672,"Department of Pediatrics, Stanford University School of Medicine, Stanford, California, USA.",Stanford University]US
1675,"Division of Nephrology, Department of Medicine, School of Medicine, Washington University, St. Louis, Missouri.",Washington University in St. Louis]US
1676,"Macalester College, St. Paul, Minnesota.",Macalester College]US
1677,"Duke Molecular Physiology Institute, Duke University Medical Center, Durham, North Carolina.",Duke University]US
1679,"Department of Surgery, University of Southern California, Los Angeles, CA.",University of Southern California]US
1680,"Divison of Cardiology, Department of Internal Medicine, University of Texas Southwestern Medical Center, Dallas, TX.",University of Texas]US
1686,"Novartis Pharmaceuticals, East Hanover, New Jersey.",Novartis Inc]CH
1687,"Department of Medicine, R Adams Cowley Shock Trauma Center, University of Maryland School of Medicine, Baltimore, Maryland, USA.",University of Maryland]US
1690,"Division of Cardiovascular and Thoracic Surgery, Duke University School of Medicine, Durham, North Carolina, USA",Duke University]US
1691,"Michael E. DeBakey Veterans Affairs Medical Center, and Michael E. DeBakey VA Medical Center Health Services Research & Development Center for Innovations in Quality, Effectiveness and Safety, Houston, TX. Electronic address: sankar.navaneethan@bcm.edu.",VA Health Systems Research]US
1692,"Division of Pharmacoepidemiology and Pharmacoeconomics, Department of Medicine, Brigham and Women's Hospital and Harvard Medical School, Harvard University, Boston, Massachusetts.",Harvard University]US
1693,"Department of Medicine/Nephrology, Stanford University, Palo Alto, CA.",Stanford University]US
1696,"Department of Surgery, Emory University School of Medicine, Atlanta, Georgia, USA.",Emory University]US
1697,"Department of Nephrology, Ochsner Health, New Orleans, Louisiana",Ochsner Health System]US
1700,"Division of Nephrology, Department of Medicine, University of Washington, Seattle, Washington.",University of Washington]US
1701,"Department of Epidemiology, School of Public Health and Tropical Medicine, Tulane University, New Orleans, Louisiana.",Tulane University]US
1703,"Department of Medicine, University Hospitals Cleveland Medical Center, Cleveland, Ohio.",Case Western Reserve University]US
1706,"Duke Center for Antimicrobial Stewardship and Infection Prevention, Durham, North Carolina, USA. Electronic address: Arthur.Baker@duke.edu.",Duke University]US
1709,"Baylor University Medical Center, Dallas, Texas, USA.",Baylor University]US
1712,"Department of Medicine, Renal-Electrolyte Division, University of Pittsburgh School of Medicine, Pittsburgh, Pennsylvania.",University of Pittsburgh]US
1717,"Center for Transplantation Sciences, Massachusetts General Hospital, Boston, Massachusetts, USA. Electronic address: lturka@gmail.com.",Harvard University]US
1718,"Institute of Clinical and Translational Research, Baylor College of Medicine, Houston, Texas",Baylor College of Medicine]US
1720,"Section of GI Medical Oncology, Department of Medical Oncology, Houston Methodist Cancer Center, Houston, TX.",Cornell University]US
1721,"Genomic Research Alliance for Transplantation (GRAfT), Bethesda, Maryland, USA.",GRAfT]US
1722,"Division of Nephrology and Hypertension, Vanderbilt University Medical Center, Nashville, Tennessee.",Vanderbilt University]US
1725,"Renal Electrolyte and Hypertension Division, Department of Medicine, Perelman School of Medicine, University of Pennsylvania, Philadelphia, Pennsylvania.",University of Pennsylvania]US
1728,"Division of Nephrology, Department of Medicine, Medical University of South Carolina, Charleston, South Carolina.",University of South Carolina]US
1736,"Division of Gastrointestinal and Liver Diseases, Keck School of Medicine, University of Southern California, Los Angeles, CA.",University of Southern California]US
1737,"Division of Nephrology and Hypertension, Keck School of Medicine, University of Southern California, Los Angeles, CA.",University of Southern California]US
1738,"Transplant and Compromised Host Infectious Disease Program and MGH Transplant Center, Massachusetts General Hospital and Harvard Medical School, Boston, Massachusetts, USA. Electronic address: Fishman.jay@mgh.harvard.edu.",Harvard University]US
1740,"Bloomberg School of Public Health, Johns Hopkins University, Baltimore, Maryland, USA. Electronic address: imccull4@jhu.edu.",Johns Hopkins University]US
1741,"Emory University School of Medicine, Atlanta, Georgia",Emory University]US
1742,"Pulmonary and Critical Care Medicine, Johns Hopkins Hospital, Baltimore, Maryland, USA. Electronic address: sean.agbor-enoh@nih.gov.",Johns Hopkins University]US
1743,"Department of Veterans Affairs Medical Center, Birmingham, Alabama.",VA Health Systems Research]US
1744,"Department of Biomedical Informatics, Vanderbilt University Medical Center, Nashville, Tennessee.",Vanderbilt University]US
1747,"Department of Emergency Medicine, Johns Hopkins School of Medicine, Baltimore, Maryland.",Johns Hopkins University]US
1748,"Division of Clinical Trials and Biostatistics, Mayo Clinic, Rochester, Minnesota.",Mayo Clinic]US
1749,"Renal Section, Veterans Affairs Pittsburgh Healthcare System, Pittsburgh, Pennsylvania.",VA Health Systems Research]US
1750,"Department of Epidemiology and Biostatistics, University of California, San Francisco, California",University of California]US
1751,"Division of Nephrology, Department of Medicine, School of Medicine, Stanford University, Stanford, California.",Stanford University]US
1752,"Transplant Services, Intermountain Transplant Center, Primary Children's Hospital, Salt Lake City, UT.",Intermountain Health Inc]US
1754,"Division of Blood and Marrow Transplantation, Department of Pediatrics, Masonic Cancer Center, University of Minnesota, Minneapolis, Minnesota, USA. Electronic address: blaza001@umn.edu.",University of Minnesota]US
1755,"Charles Bronfman Institute for Personalized Medicine, Icahn School of Medicine at Mount Sinai, New York, New York",Mount Sinai]US
1758,"Department of Pharmacy, University of Chicago Medicine, Chicago, Illinois, USA.",University of Chicago]US
1762,"Central Health, Austin, Texas.",Central Health]US
1764,"Positive Rhetoric LLC, Bowling Green, Kentucky, USA.",Positive Rhetoric LLC]US
1765,"Tennessee Valley Healthcare System, Nashville, Tennessee.",VA Health Systems Research]US
1766,"Division of Clinical Decision Making, Tufts Medical Center, Boston.",Tufts University]US
1767,"Division of Nephrology and Hypertension, Department of Medicine, Weill Cornell Medicine, New York, NY.",Cornell University]US
